_id,sku_id,sku_name,department,category,subcategory,brand,usual_monthly_sales,current_stock,safety_stock,reorder_point,warehouse,lead_time_days,unit,unit_price,currency,is_active
OID00000664,SKU00664,Heritage Cream Family Pack,Dairy,Milk,Fresh Milk,Heritage,5405,4418,1455,1711,WH-CHE-S04,8,packet,236,INR,True
OID00000665,SKU00665,24 Mantra Masoor Dal 100g,Pulses,Dal,Staples,24 Mantra,2443,4320,875,2082,WH-CBE-S01,7,kg,90,INR,True
OID00000666,SKU00666,Parle Popcorn 2kg,Snacks,Chips,Packaged Snacks,Parle,4065,3787,1045,1507,WH-BLR-S02,8,packet,230,INR,True
OID00000667,SKU00667,Daawat Basmati Rice Family Pack,Rice & Staples,Rice,Staples,Daawat,4960,5628,1909,3360,WH-MUM-S05,8,kg,166,INR,True
OID00000668,SKU00668,Aavin Ghee 250ml,Dairy,Milk,Fresh Milk,Aavin,2457,4256,857,1730,WH-HYD-S03,6,packet,92,INR,False
OID00000669,SKU00669,Fresh Farm Pomegranate 250ml,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,3157,2705,1300,2595,WH-CHE-S04,2,kg,259,INR,True
OID00000670,SKU00670,Parle Cookies 2kg,Snacks,Chips,Packaged Snacks,Parle,762,1859,291,898,WH-MUM-S05,2,packet,43,INR,True
OID00000671,SKU00671,Green Basket Onion 500ml,Fresh Produce,Vegetables,Vegetables,Green Basket,461,2227,164,340,WH-MUM-S05,9,kg,127,INR,True
OID00000672,SKU00672,Organic Tattva Toor Dal Premium,Pulses,Dal,Staples,Organic Tattva,2892,3160,941,1840,WH-CBE-S01,8,kg,85,INR,True
OID00000673,SKU00673,Modern Garlic Bread 500g,Bakery,Bread,Bakery,Modern,4418,4677,1821,3287,WH-MUM-S05,5,packet,211,INR,True
OID00000674,SKU00674,Modern White Bread 2kg,Bakery,Bread,Bakery,Modern,4689,2210,1373,2016,WH-MUM-S05,7,packet,140,INR,True
OID00000675,SKU00675,FarmPick Spinach Premium,Fresh Produce,Vegetables,Vegetables,FarmPick,1076,1330,396,1055,WH-MUM-S05,8,kg,129,INR,True
OID00000676,SKU00676,FarmPick Beans Family Pack,Fresh Produce,Vegetables,Vegetables,FarmPick,4434,5524,1821,2807,WH-HYD-S03,4,kg,126,INR,True
OID00000677,SKU00677,Vim Detergent 100g,Home Care,Cleaning,Household,Vim,5801,6412,2335,2804,WH-MUM-S05,3,bottle,650,INR,True
OID00000678,SKU00678,24 Mantra Masoor Dal Premium,Pulses,Dal,Staples,24 Mantra,6926,7398,2582,3570,WH-CBE-S01,9,kg,111,INR,True
OID00000679,SKU00679,Amul Paneer 500ml,Dairy,Milk,Fresh Milk,Amul,6414,6653,2482,3196,WH-CHE-S04,6,packet,95,INR,True
OID00000680,SKU00680,Daawat Sona Masoori 500ml,Rice & Staples,Rice,Staples,Daawat,5592,3875,1577,2908,WH-BLR-S02,2,kg,83,INR,True
OID00000681,SKU00681,Modern Garlic Bread 100g,Bakery,Bread,Bakery,Modern,4276,4268,1547,2540,WH-BLR-S02,3,packet,164,INR,True
OID00000682,SKU00682,Paper Boat Tea Powder 1L,Beverages,Soft Drinks,Cold Beverages,Paper Boat,1741,4792,659,845,WH-CBE-S01,1,bottle,62,INR,True
OID00000683,SKU00683,Pepsi Coffee 500g,Beverages,Soft Drinks,Cold Beverages,Pepsi,3277,3168,1259,1543,WH-BLR-S02,2,bottle,312,INR,True
OID00000684,SKU00684,FarmPick Spinach 200g,Fresh Produce,Vegetables,Vegetables,FarmPick,6649,5549,2901,3516,WH-BLR-S02,10,kg,51,INR,True
OID00000685,SKU00685,Haldiram Protein Bar 500ml,Snacks,Chips,Packaged Snacks,Haldiram,6339,6493,2079,2662,WH-BLR-S02,3,packet,64,INR,True
OID00000686,SKU00686,Tata Tea Coffee Family Pack,Beverages,Soft Drinks,Cold Beverages,Tata Tea,2383,3229,1007,1221,WH-HYD-S03,2,bottle,182,INR,True
OID00000687,SKU00687,Organic Tattva Moong Dal 1L,Pulses,Dal,Staples,Organic Tattva,2575,2978,1096,1492,WH-HYD-S03,5,kg,65,INR,True
OID00000688,SKU00688,Lizol Air Freshener 1kg,Home Care,Cleaning,Household,Lizol,5724,5385,2345,2556,WH-HYD-S03,9,bottle,453,INR,True
OID00000689,SKU00689,Lays Namkeen 500ml,Snacks,Chips,Packaged Snacks,Lays,2236,1869,942,1837,WH-HYD-S03,5,packet,56,INR,True
OID00000690,SKU00690,Modern Croissant 500ml,Bakery,Bread,Bakery,Modern,1612,3390,698,2091,WH-CBE-S01,5,packet,66,INR,True
OID00000691,SKU00691,24 Mantra Chana Dal 500g,Pulses,Dal,Staples,24 Mantra,3025,4871,1190,1495,WH-HYD-S03,9,kg,76,INR,True
OID00000692,SKU00692,Vim Air Freshener 100g,Home Care,Cleaning,Household,Vim,2976,4290,1013,1169,WH-BLR-S02,8,bottle,199,INR,False
OID00000693,SKU00693,Harvest Rusk 1kg,Bakery,Bread,Bakery,Harvest,2870,2020,1048,1374,WH-MUM-S05,3,packet,235,INR,True
OID00000694,SKU00694,Parle Popcorn Premium,Snacks,Chips,Packaged Snacks,Parle,6322,5019,1749,2204,WH-HYD-S03,5,packet,111,INR,True
OID00000695,SKU00695,Bingo Biscuits 100g,Snacks,Chips,Packaged Snacks,Bingo,3391,3675,1488,2756,WH-CBE-S01,9,packet,341,INR,True
OID00000696,SKU00696,Britannia Garlic Bread 500ml,Bakery,Bread,Bakery,Britannia,1924,1229,581,1026,WH-MUM-S05,7,packet,158,INR,True
OID00000697,SKU00697,Bingo Protein Bar 1L,Snacks,Chips,Packaged Snacks,Bingo,1261,3276,318,1494,WH-CHE-S04,2,packet,124,INR,True
OID00000698,SKU00698,Modern Rusk 1kg,Bakery,Bread,Bakery,Modern,6414,4369,2237,2603,WH-MUM-S05,4,packet,169,INR,True
OID00000699,SKU00699,Modern Buns 2kg,Bakery,Bread,Bakery,Modern,3646,2835,1489,1647,WH-BLR-S02,10,packet,255,INR,True
OID00000700,SKU00700,Balaji Popcorn 250ml,Snacks,Chips,Packaged Snacks,Balaji,1002,4193,252,624,WH-CHE-S04,4,packet,206,INR,True
OID00000701,SKU00701,Surf Excel Floor Cleaner 1kg,Home Care,Cleaning,Household,Surf Excel,1080,1959,390,596,WH-CHE-S04,6,bottle,680,INR,True
OID00000702,SKU00702,Lizol Floor Cleaner 500ml,Home Care,Cleaning,Household,Lizol,2377,2953,834,1714,WH-HYD-S03,3,bottle,632,INR,False
OID00000703,SKU00703,Heritage Paneer 1L,Dairy,Milk,Fresh Milk,Heritage,4426,5931,1542,2336,WH-BLR-S02,2,packet,354,INR,True
OID00000704,SKU00704,India Gate Sona Masoori 2kg,Rice & Staples,Rice,Staples,India Gate,1257,2798,393,754,WH-HYD-S03,7,kg,117,INR,True
OID00000705,SKU00705,Paper Boat Tea Powder 1L,Beverages,Soft Drinks,Cold Beverages,Paper Boat,2864,2694,965,1402,WH-BLR-S02,9,bottle,356,INR,True
OID00000706,SKU00706,Aashirvaad Moong Dal 1L,Pulses,Dal,Staples,Aashirvaad,1517,1016,395,870,WH-HYD-S03,3,kg,240,INR,True
OID00000707,SKU00707,Green Basket Tomato 1L,Fresh Produce,Vegetables,Vegetables,Green Basket,3916,4493,1258,2506,WH-CHE-S04,2,kg,57,INR,True
OID00000708,SKU00708,Fresh Farm Beans 2kg,Fresh Produce,Vegetables,Vegetables,Fresh Farm,1779,5251,741,1882,WH-MUM-S05,10,kg,74,INR,True
OID00000709,SKU00709,Nature Fresh Kiwi 1L,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,1779,1857,592,849,WH-CBE-S01,6,kg,53,INR,True
OID00000710,SKU00710,Green Basket Cabbage 250ml,Fresh Produce,Vegetables,Vegetables,Green Basket,5136,5983,2238,2555,WH-BLR-S02,1,kg,40,INR,True
OID00000711,SKU00711,24 Mantra Urad Dal 100g,Pulses,Dal,Staples,24 Mantra,5167,6717,1971,2745,WH-MUM-S05,8,kg,143,INR,True
OID00000712,SKU00712,Harpic Toilet Cleaner 100g,Home Care,Cleaning,Household,Harpic,698,2288,286,965,WH-CBE-S01,9,bottle,676,INR,True
OID00000713,SKU00713,Daawat Ponni Rice 100g,Rice & Staples,Rice,Staples,Daawat,2266,2284,1003,1919,WH-BLR-S02,3,kg,144,INR,True
OID00000714,SKU00714,Sprite Orange Soda 2kg,Beverages,Soft Drinks,Cold Beverages,Sprite,2745,4954,955,1940,WH-MUM-S05,3,bottle,203,INR,True
OID00000715,SKU00715,Balaji Murukku 2kg,Snacks,Chips,Packaged Snacks,Balaji,4310,4306,1461,2355,WH-MUM-S05,10,packet,226,INR,True
OID00000716,SKU00716,Daawat Jeera Rice 100g,Rice & Staples,Rice,Staples,Daawat,1826,1967,615,1587,WH-MUM-S05,6,kg,163,INR,True
OID00000717,SKU00717,Milky Mist Lassi 1L,Dairy,Milk,Fresh Milk,Milky Mist,5457,3531,2070,2341,WH-CHE-S04,2,packet,519,INR,True
OID00000718,SKU00718,Heritage Butter Family Pack,Dairy,Milk,Fresh Milk,Heritage,4585,2997,1538,2802,WH-CBE-S01,1,packet,555,INR,True
OID00000719,SKU00719,Daawat Basmati Rice 2kg,Rice & Staples,Rice,Staples,Daawat,4106,6162,1569,2833,WH-HYD-S03,5,kg,194,INR,True
OID00000720,SKU00720,Dove Shampoo 500g,Personal Care,Bath & Body,Personal Care,Dove,6366,6120,2433,2900,WH-CHE-S04,1,piece,115,INR,True
OID00000721,SKU00721,Bru Mango Drink Premium,Beverages,Soft Drinks,Cold Beverages,Bru,6231,5438,2124,3596,WH-HYD-S03,6,bottle,434,INR,True
OID00000722,SKU00722,Aavin Cream Family Pack,Dairy,Milk,Fresh Milk,Aavin,2424,3121,1028,1345,WH-CBE-S01,1,packet,434,INR,True
OID00000723,SKU00723,Milky Mist Buttermilk Premium,Dairy,Milk,Fresh Milk,Milky Mist,5967,7377,1975,3422,WH-CHE-S04,5,packet,399,INR,True
OID00000724,SKU00724,Daawat Basmati Rice 100g,Rice & Staples,Rice,Staples,Daawat,1324,1314,366,856,WH-BLR-S02,1,kg,98,INR,True
OID00000725,SKU00725,Amul Ghee 200g,Dairy,Milk,Fresh Milk,Amul,5428,4272,2288,3491,WH-HYD-S03,8,packet,181,INR,True
OID00000726,SKU00726,Fresh Farm Orange 1L,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,1548,5573,615,1626,WH-CHE-S04,1,kg,270,INR,True
OID00000727,SKU00727,Modern Muffin 500ml,Bakery,Bread,Bakery,Modern,717,3119,227,537,WH-CHE-S04,8,packet,173,INR,False
OID00000728,SKU00728,Daawat Jeera Rice 1L,Rice & Staples,Rice,Staples,Daawat,5141,7226,2030,3519,WH-BLR-S02,1,kg,180,INR,False
OID00000729,SKU00729,Surf Excel Fabric Conditioner 1L,Home Care,Cleaning,Household,Surf Excel,820,3383,248,1675,WH-CBE-S01,8,bottle,697,INR,True
OID00000730,SKU00730,Parle Biscuits 250ml,Snacks,Chips,Packaged Snacks,Parle,470,2547,132,625,WH-CHE-S04,4,packet,269,INR,True
OID00000731,SKU00731,Balaji Popcorn 500ml,Snacks,Chips,Packaged Snacks,Balaji,1374,5416,586,1485,WH-HYD-S03,8,packet,92,INR,True
OID00000732,SKU00732,Pepsi Green Tea 1L,Beverages,Soft Drinks,Cold Beverages,Pepsi,1357,3287,386,806,WH-CBE-S01,7,bottle,272,INR,True
OID00000733,SKU00733,Harvest Brown Bread 500g,Bakery,Bread,Bakery,Harvest,448,2240,144,778,WH-BLR-S02,9,packet,41,INR,True
OID00000734,SKU00734,Parle Banana Chips 1L,Snacks,Chips,Packaged Snacks,Parle,5359,3749,1582,2832,WH-HYD-S03,6,packet,191,INR,True
OID00000735,SKU00735,Pears Face Wash 200g,Personal Care,Bath & Body,Personal Care,Pears,5953,6607,2528,3865,WH-CBE-S01,8,piece,498,INR,True
OID00000736,SKU00736,Fresh Farm Spinach Family Pack,Fresh Produce,Vegetables,Vegetables,Fresh Farm,5294,5832,2151,2459,WH-CBE-S01,9,kg,46,INR,True
OID00000737,SKU00737,Fresh Farm Cabbage Family Pack,Fresh Produce,Vegetables,Vegetables,Fresh Farm,1586,4752,627,1631,WH-CHE-S04,2,kg,59,INR,True
OID00000738,SKU00738,Bingo Banana Chips 100g,Snacks,Chips,Packaged Snacks,Bingo,1953,4760,659,1610,WH-BLR-S02,8,packet,184,INR,True
OID00000739,SKU00739,Aavin Cheese 1kg,Dairy,Milk,Fresh Milk,Aavin,3350,3742,1316,2265,WH-BLR-S02,9,packet,461,INR,True
OID00000740,SKU00740,Milky Mist Ghee 250ml,Dairy,Milk,Fresh Milk,Milky Mist,3653,5980,1569,2726,WH-CBE-S01,8,packet,179,INR,True
OID00000741,SKU00741,Dove Shampoo 100g,Personal Care,Bath & Body,Personal Care,Dove,3071,3174,961,1397,WH-CHE-S04,1,piece,184,INR,True
OID00000742,SKU00742,Nature Fresh Watermelon Family Pack,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,2722,5272,908,2402,WH-HYD-S03,6,kg,216,INR,False
OID00000743,SKU00743,Sprite Coffee Premium,Beverages,Soft Drinks,Cold Beverages,Sprite,3955,5269,1498,2712,WH-CHE-S04,6,bottle,435,INR,True
OID00000744,SKU00744,India Gate Sona Masoori 500g,Rice & Staples,Rice,Staples,India Gate,990,2636,254,1039,WH-MUM-S05,9,kg,117,INR,True
OID00000745,SKU00745,Closeup Body Lotion 100g,Personal Care,Bath & Body,Personal Care,Closeup,4570,3509,1453,2854,WH-CBE-S01,9,piece,636,INR,True
OID00000746,SKU00746,Nescafe Tea Powder Family Pack,Beverages,Soft Drinks,Cold Beverages,Nescafe,1204,2403,477,1340,WH-HYD-S03,2,bottle,44,INR,True
OID00000747,SKU00747,Green Basket Beans 1kg,Fresh Produce,Vegetables,Vegetables,Green Basket,4989,4398,1982,3010,WH-MUM-S05,10,kg,180,INR,True
OID00000748,SKU00748,Harpic Dishwash Liquid 500g,Home Care,Cleaning,Household,Harpic,2751,4871,844,2117,WH-CHE-S04,9,bottle,313,INR,True
OID00000749,SKU00749,Closeup Toothpaste 500ml,Personal Care,Bath & Body,Personal Care,Closeup,6677,3051,2151,2451,WH-CHE-S04,2,piece,124,INR,True
OID00000750,SKU00750,Milky Mist Butter 500ml,Dairy,Milk,Fresh Milk,Milky Mist,3954,4691,1050,2536,WH-MUM-S05,9,packet,561,INR,True
OID00000751,SKU00751,Tata Tea Coffee 500ml,Beverages,Soft Drinks,Cold Beverages,Tata Tea,3905,5613,1514,2616,WH-BLR-S02,3,bottle,278,INR,True
OID00000752,SKU00752,Aashirvaad Masoor Dal 1L,Pulses,Dal,Staples,Aashirvaad,4634,3667,1267,1802,WH-CBE-S01,3,kg,203,INR,True
OID00000753,SKU00753,FarmPick Cauliflower 100g,Fresh Produce,Vegetables,Vegetables,FarmPick,1203,2785,329,1599,WH-MUM-S05,3,kg,50,INR,True
OID00000754,SKU00754,Haldiram Mixture Premium,Snacks,Chips,Packaged Snacks,Haldiram,4280,2067,1093,1485,WH-CHE-S04,1,packet,166,INR,True
OID00000755,SKU00755,Britannia Garlic Bread 100g,Bakery,Bread,Bakery,Britannia,317,1177,87,901,WH-CHE-S04,8,packet,183,INR,True
OID00000756,SKU00756,Parle Popcorn 500g,Snacks,Chips,Packaged Snacks,Parle,6198,6073,2582,2953,WH-MUM-S05,8,packet,240,INR,True
OID00000757,SKU00757,Heritage Curd 500ml,Dairy,Milk,Fresh Milk,Heritage,6852,5623,2569,3946,WH-BLR-S02,7,packet,377,INR,True
OID00000758,SKU00758,Organic Tattva Urad Dal 100g,Pulses,Dal,Staples,Organic Tattva,5591,4831,1496,1935,WH-MUM-S05,5,kg,203,INR,True
OID00000759,SKU00759,Dove Toothpaste Premium,Personal Care,Bath & Body,Personal Care,Dove,5368,6052,1923,2131,WH-MUM-S05,4,piece,517,INR,True
OID00000760,SKU00760,Fresh Farm Watermelon 1kg,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,1772,4669,784,1447,WH-BLR-S02,10,kg,267,INR,True
OID00000761,SKU00761,Closeup Hand Wash 100g,Personal Care,Bath & Body,Personal Care,Closeup,3591,5956,1320,2426,WH-HYD-S03,7,piece,214,INR,True
OID00000762,SKU00762,Pears Sanitary Pads 500g,Personal Care,Bath & Body,Personal Care,Pears,2406,3167,645,948,WH-HYD-S03,3,piece,217,INR,True
OID00000763,SKU00763,Fresh Farm Beans 250ml,Fresh Produce,Vegetables,Vegetables,Fresh Farm,3636,4138,1402,1622,WH-BLR-S02,1,kg,34,INR,True
OID00000764,SKU00764,Green Basket Onion 200g,Fresh Produce,Vegetables,Vegetables,Green Basket,3681,3743,1577,2205,WH-CBE-S01,4,kg,81,INR,True
OID00000765,SKU00765,Harpic Detergent 200g,Home Care,Cleaning,Household,Harpic,4466,6564,1788,2676,WH-HYD-S03,1,bottle,385,INR,True
OID00000766,SKU00766,India Gate Idli Rice 100g,Rice & Staples,Rice,Staples,India Gate,536,4497,177,755,WH-HYD-S03,9,kg,195,INR,True
OID00000767,SKU00767,Harvest Buns Family Pack,Bakery,Bread,Bakery,Harvest,2795,2372,1016,2029,WH-BLR-S02,3,packet,216,INR,True
OID00000768,SKU00768,Amul Lassi 100g,Dairy,Milk,Fresh Milk,Amul,3771,4753,1667,2903,WH-CBE-S01,8,packet,326,INR,True
OID00000769,SKU00769,Aavin Milk 500ml,Dairy,Milk,Fresh Milk,Aavin,4250,5345,1294,1907,WH-HYD-S03,4,packet,629,INR,True
OID00000770,SKU00770,Coca-Cola Lemon Soda 200g,Beverages,Soft Drinks,Cold Beverages,Coca-Cola,6355,3741,2267,2510,WH-CHE-S04,2,bottle,445,INR,True
OID00000771,SKU00771,Pears Sanitary Pads 250ml,Personal Care,Bath & Body,Personal Care,Pears,2027,5125,754,1505,WH-HYD-S03,8,piece,309,INR,True
OID00000772,SKU00772,Haldiram Murukku 500g,Snacks,Chips,Packaged Snacks,Haldiram,4066,2633,1796,2568,WH-CBE-S01,10,packet,253,INR,False
OID00000773,SKU00773,Nature Fresh Orange 500ml,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,3684,5554,1330,2431,WH-MUM-S05,2,kg,79,INR,True
OID00000774,SKU00774,Organic Tattva Toor Dal Premium,Pulses,Dal,Staples,Organic Tattva,3191,5677,1418,2288,WH-HYD-S03,7,kg,105,INR,True
OID00000775,SKU00775,Fresh Farm Guava 1kg,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,3334,2505,1457,2467,WH-CBE-S01,5,kg,223,INR,True
OID00000776,SKU00776,Surf Excel Air Freshener 250ml,Home Care,Cleaning,Household,Surf Excel,2111,5699,626,1737,WH-CBE-S01,5,bottle,564,INR,True
OID00000777,SKU00777,Harpic Floor Cleaner 200g,Home Care,Cleaning,Household,Harpic,1906,3880,851,2258,WH-HYD-S03,10,bottle,572,INR,True
OID00000778,SKU00778,Lux Face Wash 2kg,Personal Care,Bath & Body,Personal Care,Lux,835,1060,306,539,WH-MUM-S05,4,piece,565,INR,True
OID00000779,SKU00779,Real Cola Family Pack,Beverages,Soft Drinks,Cold Beverages,Real,5976,4697,2304,3662,WH-CHE-S04,1,bottle,238,INR,True
OID00000780,SKU00780,FarmPick Papaya 1L,Fresh Produce,Fruits,Fresh Fruits,FarmPick,3633,4721,1107,2599,WH-CHE-S04,6,kg,304,INR,True
OID00000781,SKU00781,Britannia Rusk 500ml,Bakery,Bread,Bakery,Britannia,3741,2101,1333,2080,WH-BLR-S02,6,packet,66,INR,True
OID00000782,SKU00782,Nature Fresh Mango 1kg,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,5948,5999,1991,2243,WH-BLR-S02,3,kg,208,INR,True
OID00000783,SKU00783,Fresh Farm Brinjal 250ml,Fresh Produce,Vegetables,Vegetables,Fresh Farm,3838,6157,1579,2892,WH-HYD-S03,4,kg,47,INR,True
OID00000784,SKU00784,Lays Cookies Premium,Snacks,Chips,Packaged Snacks,Lays,4557,5289,1863,2112,WH-MUM-S05,8,packet,58,INR,True
OID00000785,SKU00785,Lizol Floor Cleaner 200g,Home Care,Cleaning,Household,Lizol,797,2500,345,1217,WH-BLR-S02,1,bottle,512,INR,True
OID00000786,SKU00786,Ariel Floor Cleaner 2kg,Home Care,Cleaning,Household,Ariel,1134,1895,437,1682,WH-CHE-S04,7,bottle,158,INR,True
OID00000787,SKU00787,India Gate Jeera Rice 500ml,Rice & Staples,Rice,Staples,India Gate,6750,4556,2578,2699,WH-CHE-S04,7,kg,203,INR,True
OID00000788,SKU00788,Lays Popcorn 200g,Snacks,Chips,Packaged Snacks,Lays,4537,2368,1432,1926,WH-CBE-S01,10,packet,44,INR,True
OID00000789,SKU00789,Harvest Buns 1L,Bakery,Bread,Bakery,Harvest,5521,4493,1942,2769,WH-MUM-S05,8,packet,120,INR,True
OID00000790,SKU00790,Fresh Farm Orange 250ml,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,2853,6127,1046,2196,WH-HYD-S03,10,kg,317,INR,True
OID00000791,SKU00791,Milky Mist Cheese 100g,Dairy,Milk,Fresh Milk,Milky Mist,5242,6498,1669,2524,WH-MUM-S05,10,packet,178,INR,True
OID00000792,SKU00792,Mamaearth Bath Soap 1kg,Personal Care,Bath & Body,Personal Care,Mamaearth,3757,4330,1197,1707,WH-CBE-S01,6,piece,223,INR,True
OID00000793,SKU00793,Organic Tattva Urad Dal 2kg,Pulses,Dal,Staples,Organic Tattva,5038,5139,1829,2616,WH-CHE-S04,6,kg,101,INR,True
OID00000794,SKU00794,FarmPick Mango Premium,Fresh Produce,Fruits,Fresh Fruits,FarmPick,330,2605,124,695,WH-BLR-S02,4,kg,286,INR,True
OID00000795,SKU00795,Parle Murukku 100g,Snacks,Chips,Packaged Snacks,Parle,3579,2625,1026,1139,WH-CBE-S01,6,packet,25,INR,True
OID00000796,SKU00796,Heritage Buttermilk 100g,Dairy,Milk,Fresh Milk,Heritage,1892,1727,711,1548,WH-BLR-S02,4,packet,320,INR,True
OID00000797,SKU00797,Sprite Iced Tea 500g,Beverages,Soft Drinks,Cold Beverages,Sprite,4842,2037,1448,1949,WH-HYD-S03,2,bottle,30,INR,True
OID00000798,SKU00798,Milky Mist Curd 1kg,Dairy,Milk,Fresh Milk,Milky Mist,3072,3935,1343,2067,WH-HYD-S03,6,packet,205,INR,True
OID00000799,SKU00799,Ariel Air Freshener 1kg,Home Care,Cleaning,Household,Ariel,835,3850,228,595,WH-BLR-S02,9,bottle,447,INR,True
OID00000800,SKU00800,Balaji Biscuits Premium,Snacks,Chips,Packaged Snacks,Balaji,5511,4966,1647,1841,WH-MUM-S05,4,packet,284,INR,True
OID00000801,SKU00801,Heritage Butter 500g,Dairy,Milk,Fresh Milk,Heritage,736,4524,276,949,WH-MUM-S05,10,packet,530,INR,True
OID00000802,SKU00802,Green Basket Spinach Family Pack,Fresh Produce,Vegetables,Vegetables,Green Basket,831,4206,235,1129,WH-HYD-S03,8,kg,152,INR,True
OID00000803,SKU00803,Haldiram Namkeen 2kg,Snacks,Chips,Packaged Snacks,Haldiram,5989,5129,2076,3189,WH-MUM-S05,7,packet,336,INR,True
OID00000804,SKU00804,Lizol Toilet Cleaner 1kg,Home Care,Cleaning,Household,Lizol,2098,5459,899,1924,WH-CHE-S04,4,bottle,373,INR,True
OID00000805,SKU00805,Aashirvaad Ponni Rice 200g,Rice & Staples,Rice,Staples,Aashirvaad,3364,1835,1012,1285,WH-HYD-S03,8,kg,177,INR,True
OID00000806,SKU00806,Lizol Detergent 1L,Home Care,Cleaning,Household,Lizol,4496,4501,1682,2654,WH-CHE-S04,7,bottle,436,INR,True
OID00000807,SKU00807,Haldiram Biscuits 200g,Snacks,Chips,Packaged Snacks,Haldiram,502,1808,143,721,WH-HYD-S03,2,packet,160,INR,True
OID00000808,SKU00808,Closeup Shampoo 200g,Personal Care,Bath & Body,Personal Care,Closeup,6737,3025,2056,2622,WH-CBE-S01,6,piece,69,INR,True
OID00000809,SKU00809,Bingo Cookies 2kg,Snacks,Chips,Packaged Snacks,Bingo,2348,5690,729,2228,WH-BLR-S02,10,packet,80,INR,True
OID00000810,SKU00810,Pears Bath Soap 500ml,Personal Care,Bath & Body,Personal Care,Pears,6608,6063,2047,2856,WH-CHE-S04,10,piece,42,INR,True
OID00000811,SKU00811,Mamaearth Face Wash 1kg,Personal Care,Bath & Body,Personal Care,Mamaearth,3556,3522,1050,1579,WH-MUM-S05,10,piece,595,INR,True
OID00000812,SKU00812,24 Mantra Toor Dal 500ml,Pulses,Dal,Staples,24 Mantra,2864,5332,1200,2178,WH-BLR-S02,8,kg,175,INR,True
OID00000813,SKU00813,FarmPick Orange 100g,Fresh Produce,Fruits,Fresh Fruits,FarmPick,5030,6724,2136,2861,WH-CHE-S04,6,kg,213,INR,True
OID00000814,SKU00814,Aashirvaad Idli Rice 250ml,Rice & Staples,Rice,Staples,Aashirvaad,6549,5085,2657,3858,WH-MUM-S05,1,kg,190,INR,True
OID00000815,SKU00815,Amul Yogurt Premium,Dairy,Milk,Fresh Milk,Amul,4954,6938,1862,3196,WH-MUM-S05,7,packet,420,INR,True
OID00000816,SKU00816,India Gate Jeera Rice Premium,Rice & Staples,Rice,Staples,India Gate,3465,2664,996,1318,WH-CHE-S04,5,kg,68,INR,True
OID00000817,SKU00817,Lux Bath Soap 1kg,Personal Care,Bath & Body,Personal Care,Lux,5944,3121,2203,2357,WH-CBE-S01,7,piece,320,INR,True
OID00000818,SKU00818,Pepsi Green Tea 250ml,Beverages,Soft Drinks,Cold Beverages,Pepsi,770,1074,249,371,WH-CHE-S04,7,bottle,100,INR,True
OID00000819,SKU00819,Milky Mist Buttermilk 1kg,Dairy,Milk,Fresh Milk,Milky Mist,6387,2738,1684,2206,WH-HYD-S03,7,packet,516,INR,True
OID00000820,SKU00820,Surf Excel Fabric Conditioner 1kg,Home Care,Cleaning,Household,Surf Excel,1962,2854,687,1726,WH-CBE-S01,3,bottle,516,INR,True
OID00000821,SKU00821,Aashirvaad Ponni Rice 1L,Rice & Staples,Rice,Staples,Aashirvaad,4607,6320,1454,2719,WH-CHE-S04,8,kg,192,INR,False
OID00000822,SKU00822,Green Basket Brinjal Premium,Fresh Produce,Vegetables,Vegetables,Green Basket,3140,3534,1224,1933,WH-BLR-S02,7,kg,83,INR,True
OID00000823,SKU00823,Ariel Detergent Premium,Home Care,Cleaning,Household,Ariel,3451,4827,1491,1966,WH-CBE-S01,7,bottle,104,INR,True
OID00000824,SKU00824,Heritage Lassi 1kg,Dairy,Milk,Fresh Milk,Heritage,2691,4126,1031,1267,WH-CHE-S04,7,packet,596,INR,True
OID00000825,SKU00825,Lays Banana Chips 1L,Snacks,Chips,Packaged Snacks,Lays,4432,4233,1787,2554,WH-BLR-S02,5,packet,116,INR,True
OID00000826,SKU00826,Aashirvaad Toor Dal 250ml,Pulses,Dal,Staples,Aashirvaad,5533,4757,2151,3196,WH-CHE-S04,4,kg,161,INR,False
OID00000827,SKU00827,Pepsi Lemon Soda 1L,Beverages,Soft Drinks,Cold Beverages,Pepsi,2979,4179,1144,2194,WH-CBE-S01,2,bottle,300,INR,True
OID00000828,SKU00828,Aashirvaad Chana Dal 100g,Pulses,Dal,Staples,Aashirvaad,2586,4964,1081,1530,WH-MUM-S05,2,kg,105,INR,True
OID00000829,SKU00829,Himalaya Sanitary Pads 2kg,Personal Care,Bath & Body,Personal Care,Himalaya,1679,3341,445,567,WH-BLR-S02,8,piece,396,INR,True
OID00000830,SKU00830,Nature Fresh Watermelon Family Pack,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,2070,4323,700,897,WH-CBE-S01,7,kg,197,INR,True
